,,,,,,,,,SIMULATOR_DOMAINS:32
,,,,,,,,,SIMULATOR_REGION_SIZE:8
,,,,,,,,,SIMULATOR_MIN_REGION_SIZE:4
,,,,,,,,,SIMULATOR_RUN_NAME:ex1-run90
,,,,,,,,,SIMULATOR_MAX_REGION_SIZE:12
,,,,,,,,,SIMULATOR_ROUTING:FIRST_FINGERPRINT_7
,,,,,,,,,SIMULATOR_BIT_MASK:10
,,,,,,,,,SIMULATOR_REGION_ALGO:CONTENT-DEFINED
,,,,,,,,,SIMULATOR_TRACES_LISTS:fslhomes_2011-8kb-only_014018019
,,,,,,,,,SIMULATOR_BACKEND_IPS:10.131.2.151,10.131.2.152,10.129.3.153,10.128.4.215,10.131.2.149,10.129.3.152,10.129.5.90,10.128.4.216
,,,,,,,,,SIMULATOR_MODE:RUN
,,,,,,,,,START_TIME:1638577746.22331
,,,,,,,,,STOP_TIME:1638578446.4350774
omain, region bytes, non-dupe bytes, region fp count, non-dupe fp count, route time, response time, user, hash date
145,11579562,0,1306,0,4.29E-06,1.38E-02,014,2011-09-30
160,12580457,0,1405,0,4.59E-06,1.94E-02,014,2011-09-30
239,5881454,0,659,0,4.71E-06,9.67E-03,014,2011-09-30
24,8818565,0,1002,0,3.49E-06,1.15E-02,014,2011-09-30
223,7437651,0,896,0,4.26E-06,9.26E-03,014,2011-09-30
87,7210960,0,1408,0,4.21E-06,1.88E-02,014,2011-09-30
240,4722857,0,3115,0,9.24E-06,3.64E-02,014,2011-09-30
165,12574478,0,1974,0,4.75E-06,2.33E-02,014,2011-09-30
85,12577120,0,1524,0,4.33E-06,1.78E-02,014,2011-09-30
61,7406088,0,819,0,3.93E-06,9.40E-03,014,2011-09-30
10,12310099,0,1306,0,4.09E-06,1.49E-02,014,2011-09-30
238,7592294,0,816,0,4.86E-06,1.14E-02,014,2011-09-30
209,6924152,0,736,0,4.18E-06,8.26E-03,014,2011-09-30
7,12578746,0,1315,0,4.74E-06,1.45E-02,014,2011-09-30
235,12579319,0,1305,0,1.17E-05,1.65E-02,014,2011-09-30
34,5265638,0,578,0,4.80E-06,7.76E-03,014,2011-09-30
10,5710749,0,632,0,3.87E-06,7.91E-03,014,2011-09-30
80,8126688,0,960,0,4.13E-06,1.24E-02,014,2011-09-30
145,4408523,0,502,0,4.32E-06,6.94E-03,014,2011-09-30
196,9408220,0,993,0,4.01E-06,9.83E-03,014,2011-09-30
45,12581893,0,1347,0,4.18E-06,1.40E-02,014,2011-09-30
157,12582792,0,1427,0,4.03E-06,1.50E-02,014,2011-09-30
121,11162849,0,1261,0,4.00E-06,1.60E-02,014,2011-09-30
210,12573581,0,1363,0,3.90E-06,1.27E-02,014,2011-09-30
165,12579686,0,1304,0,3.79E-06,1.60E-02,014,2011-09-30
89,12573917,0,1292,0,4.10E-06,1.61E-02,014,2011-09-30
173,8353475,0,861,0,4.01E-06,1.19E-02,014,2011-09-30
227,6957445,0,716,0,3.87E-06,9.75E-03,014,2011-09-30
19,10937216,0,1200,0,4.04E-06,1.40E-02,014,2011-09-30
63,4405581,0,505,0,5.28E-06,1.08E-02,014,2011-09-30
81,12578068,0,1374,0,3.81E-06,1.64E-02,014,2011-09-30
120,12581441,0,1381,0,4.48E-06,1.67E-02,014,2011-09-30
231,6025110,0,692,0,3.90E-06,9.58E-03,014,2011-09-30
202,12582456,0,1333,0,4.96E-06,1.28E-02,014,2011-09-30
38,12580381,0,1391,0,4.51E-06,1.42E-02,014,2011-09-30
197,12576068,0,1367,0,4.76E-06,1.27E-02,014,2011-09-30
248,5788988,0,609,0,5.79E-06,8.96E-03,014,2011-09-30
240,12573365,0,1283,0,5.87E-06,1.63E-02,014,2011-09-30
64,12571079,0,1295,0,5.99E-06,1.67E-02,014,2011-09-30
110,12575147,0,1392,0,4.66E-06,1.89E-02,014,2011-09-30
115,12579139,0,1309,0,1.57E-05,1.91E-02,014,2011-09-30
244,11761962,0,1285,0,8.06E-06,1.66E-02,014,2011-09-30
35,4679921,0,516,0,5.30E-06,7.59E-03,014,2011-09-30
83,12577999,0,1359,0,4.62E-06,2.28E-02,014,2011-09-30
108,12576414,0,1357,0,6.75E-06,1.71E-02,014,2011-09-30
109,12578335,0,1366,0,4.97E-06,1.74E-02,014,2011-09-30
233,7007261,0,806,0,5.75E-06,1.10E-02,014,2011-09-30
173,5584815,0,628,0,4.26E-06,1.04E-02,014,2011-09-30
57,5096047,0,570,0,4.51E-06,7.86E-03,014,2011-09-30
91,12581066,0,1390,0,6.65E-06,1.80E-02,014,2011-09-30
100,8412693,0,954,0,4.99E-06,1.27E-02,014,2011-09-30
188,7991754,0,857,0,4.59E-06,1.14E-02,014,2011-09-30
64,9100936,0,1119,0,4.60E-06,1.41E-02,014,2011-09-30
145,9204200,0,1112,0,4.89E-06,1.34E-02,014,2011-09-30
122,4989679,0,595,0,4.71E-06,8.71E-03,014,2011-09-30
164,7091418,0,803,0,4.83E-06,1.16E-02,014,2011-09-30
91,12573898,0,1412,0,4.53E-06,1.82E-02,014,2011-09-30
192,12582754,0,1422,0,4.61E-06,1.34E-02,014,2011-09-30
150,11384676,0,1306,0,5.12E-06,1.44E-02,014,2011-09-30
56,9277441,41,1389,1,5.48E-06,1.59E-02,014,2011-09-30
248,12574787,0,1388,0,7.37E-06,1.95E-02,014,2011-09-30
202,4258354,0,483,0,5.42E-06,5.97E-03,014,2011-09-30
190,8674441,0,996,0,5.48E-06,1.31E-02,014,2011-09-30
156,12572484,0,1407,0,5.01E-06,1.64E-02,014,2011-09-30
220,8102432,0,930,0,5.23E-06,9.51E-03,014,2011-09-30
100,12580253,0,1444,0,4.64E-06,1.82E-02,014,2011-09-30
8,8055168,0,919,0,4.88E-06,1.10E-02,014,2011-09-30
232,8613033,0,1004,0,5.94E-06,1.37E-02,014,2011-09-30
4,7535946,0,857,0,3.87E-06,9.59E-03,014,2011-09-30
166,12574238,0,1416,0,4.11E-06,1.84E-02,014,2011-09-30
36,12582623,0,1441,0,4.22E-06,1.57E-02,014,2011-09-30
36,6442031,0,729,0,4.18E-06,8.66E-03,014,2011-09-30
57,12569054,0,1434,0,3.88E-06,1.57E-02,014,2011-09-30
248,8225006,0,931,0,4.52E-06,1.26E-02,014,2011-09-30
190,12576049,0,1426,0,4.34E-06,1.79E-02,014,2011-09-30
224,12582137,0,1396,0,4.07E-06,1.71E-02,014,2011-09-30
76,12581977,0,1418,0,4.57E-06,1.72E-02,014,2011-09-30
220,12579880,0,1432,0,4.52E-06,1.36E-02,014,2011-09-30
223,12578755,0,1438,0,4.74E-06,1.31E-02,014,2011-09-30
234,4584894,0,501,0,4.78E-06,7.52E-03,014,2011-09-30
41,6863831,0,801,0,3.89E-06,9.35E-03,014,2011-09-30
85,8675808,0,989,0,4.01E-06,1.38E-02,014,2011-09-30
212,8071744,0,881,0,4.94E-06,8.62E-03,014,2011-09-30
41,4624644,0,534,0,4.03E-06,7.05E-03,014,2011-09-30
53,12579804,0,1426,0,5.63E-06,2.76E-02,014,2011-09-30
253,12581232,0,1421,0,4.13E-06,1.77E-02,014,2011-09-30
92,12582346,0,1434,0,4.09E-06,1.77E-02,014,2011-09-30
124,9584338,0,1096,0,4.46E-06,1.44E-02,014,2011-09-30
155,10262562,0,1169,0,4.98E-06,1.39E-02,014,2011-09-30
227,5297299,0,630,0,4.63E-06,8.90E-03,014,2011-09-30
245,6074719,0,701,0,3.96E-06,9.60E-03,014,2011-09-30
240,10506444,0,1181,0,8.75E-06,1.55E-02,014,2011-09-30
10,12580771,0,1465,0,9.86E-06,1.68E-02,014,2011-09-30
35,7003326,0,766,0,6.87E-06,2.71E-02,014,2011-09-30
174,12581774,0,1410,0,7.43E-06,1.83E-02,014,2011-09-30
66,5400677,0,617,0,4.77E-06,9.12E-03,014,2011-09-30
54,8304574,0,978,0,4.45E-06,1.07E-02,014,2011-09-30
242,5708681,0,652,0,4.68E-06,9.68E-03,014,2011-09-30
217,12578916,0,1442,0,4.22E-06,1.35E-02,014,2011-09-30
158,7513868,0,836,0,4.61E-06,9.09E-03,014,2011-09-30
218,8859789,0,992,0,5.18E-06,9.45E-03,014,2011-09-30
174,12573056,0,1388,0,4.54E-06,1.92E-02,014,2011-09-30
41,6809233,0,774,0,4.63E-06,9.38E-03,014,2011-09-30
222,12580538,0,1398,0,4.79E-06,1.25E-02,014,2011-09-30
162,12580353,0,1406,0,4.51E-06,1.78E-02,014,2011-09-30
216,5869577,0,676,0,4.23E-06,7.02E-03,014,2011-09-30
34,10052557,0,1144,0,4.18E-06,1.25E-02,014,2011-09-30
199,7479274,0,859,0,4.24E-06,8.09E-03,014,2011-09-30
6,12579520,0,1428,0,4.27E-06,1.58E-02,014,2011-09-30
136,12577963,0,1417,0,4.09E-06,1.55E-02,014,2011-09-30
17,9872815,0,1151,0,4.88E-06,1.25E-02,014,2011-09-30
61,12581666,0,1424,0,9.16E-06,1.67E-02,014,2011-09-30
153,6606998,0,746,0,4.46E-06,9.19E-03,014,2011-09-30
86,8765630,187702,1062,49,4.19E-06,2.00E-02,014,2011-09-30
79,4307791,0,764,0,4.26E-06,1.09E-02,014,2011-09-30
40,12582620,0,2704,0,4.10E-06,2.83E-02,014,2011-09-30
115,10482462,0,2877,0,8.60E-06,5.28E-02,014,2011-09-30
169,5362691,0,1552,0,8.32E-06,1.92E-02,014,2011-09-30
88,12575040,0,3057,0,6.06E-06,3.80E-02,014,2011-09-30
143,4271313,0,861,0,4.77E-06,1.03E-02,014,2011-09-30
194,8213540,0,2225,0,4.06E-06,1.90E-02,014,2011-09-30
248,5423016,0,1446,0,5.50E-06,1.94E-02,014,2011-09-30
87,7836332,0,1859,0,1.12E-05,2.38E-02,014,2011-09-30
174,5180368,0,1547,0,1.05E-05,2.06E-02,014,2011-09-30
63,12576877,0,2376,0,1.21E-05,2.51E-02,014,2011-09-30
164,12574121,0,978,0,6.89E-06,1.26E-02,014,2011-09-30
180,4279550,0,447,0,5.65E-06,7.12E-03,014,2011-09-30
239,9759026,0,999,0,3.97E-06,1.41E-02,014,2011-09-30
239,4357458,0,551,0,5.27E-06,8.19E-03,014,2011-09-30
239,12582867,0,1786,0,5.10E-06,2.23E-02,014,2011-09-30
82,12582827,0,1629,0,1.17E-05,2.02E-02,014,2011-09-30
216,7345216,0,977,0,5.62E-06,1.07E-02,014,2011-09-30
237,12581931,0,1516,0,8.75E-06,2.02E-02,014,2011-09-30
95,8676761,0,1227,0,8.09E-06,1.71E-02,014,2011-09-30
97,10508914,0,1298,0,9.15E-06,1.74E-02,014,2011-09-30
11,12575561,0,1554,0,1.21E-05,1.74E-02,014,2011-09-30
198,8682416,0,1185,0,1.18E-05,1.29E-02,014,2011-09-30
250,6314123,0,758,0,5.48E-06,1.17E-02,014,2011-09-30
23,12579307,0,1582,0,7.35E-06,1.71E-02,014,2011-09-30
123,4321074,0,581,0,7.26E-06,9.71E-03,014,2011-09-30
97,6643029,0,928,0,6.44E-06,1.30E-02,014,2011-09-30
191,12581526,0,1695,0,5.16E-06,4.02E-02,014,2011-09-30
216,12577501,0,1563,0,9.02E-06,1.52E-02,014,2011-09-30
61,12568506,0,1567,0,4.87E-06,1.75E-02,014,2011-09-30
128,8436463,0,1041,0,4.25E-06,1.15E-02,014,2011-09-30
66,12578548,0,1585,0,4.61E-06,1.93E-02,014,2011-09-30
11,5274227,0,592,0,4.38E-06,7.59E-03,014,2011-09-30
111,12572845,0,1446,0,5.26E-06,1.85E-02,014,2011-09-30
49,12580953,0,1367,0,3.90E-06,1.62E-02,014,2011-09-30
180,12579359,0,1576,0,4.61E-06,1.94E-02,014,2011-09-30
198,12578103,0,1438,0,5.02E-06,1.31E-02,014,2011-09-30
113,8783980,0,1121,0,4.61E-06,1.45E-02,014,2011-09-30
72,5535833,0,652,0,4.41E-06,9.65E-03,014,2011-09-30
127,12573020,0,1640,0,4.11E-06,2.05E-02,014,2011-09-30
225,8890680,0,1092,0,1.67E-05,1.48E-02,014,2011-09-30
174,6324321,0,944,0,7.82E-06,1.34E-02,014,2011-09-30
128,12575536,0,1769,0,4.58E-06,1.74E-02,014,2011-09-30
17,12577857,0,1631,0,4.80E-06,1.67E-02,014,2011-09-30
82,9021910,0,1252,0,5.63E-06,2.05E-02,014,2011-09-30
113,9853000,0,1235,0,8.57E-06,1.59E-02,014,2011-09-30
228,5952862,0,667,0,5.56E-06,9.55E-03,014,2011-09-30
75,8840711,0,1057,0,4.99E-06,1.42E-02,014,2011-09-30
161,11564464,0,1667,0,7.35E-06,2.05E-02,014,2011-09-30
24,7315177,0,917,0,1.42E-05,1.05E-02,014,2011-09-30
24,6995752,0,1041,0,4.46E-06,1.15E-02,014,2011-09-30
170,5767776,0,988,0,5.67E-06,1.35E-02,014,2011-09-30
151,11259665,0,1697,0,8.43E-06,1.87E-02,014,2011-09-30
53,12580351,0,1607,0,1.81E-05,1.88E-02,014,2011-09-30
46,7322622,0,1195,0,8.97E-06,1.41E-02,014,2011-09-30
112,11131716,0,1452,0,4.65E-06,2.25E-02,014,2011-09-30
96,8579704,0,1156,0,4.64E-06,2.04E-02,014,2011-09-30
123,12579527,0,1745,0,9.23E-06,2.41E-02,014,2011-09-30
36,7545749,0,1068,0,4.37E-06,1.23E-02,014,2011-09-30
177,12568444,0,1670,0,4.35E-06,2.07E-02,014,2011-09-30
6,7524793,0,1011,0,9.75E-06,1.19E-02,014,2011-09-30
225,12576074,0,1779,0,5.36E-06,2.35E-02,014,2011-09-30
176,5161556,0,728,0,6.11E-06,1.04E-02,014,2011-09-30
35,12579670,0,1734,0,5.36E-06,1.79E-02,014,2011-09-30
26,6763036,0,783,0,7.15E-06,1.03E-02,014,2011-09-30
51,12582885,0,1479,0,4.19E-06,1.72E-02,014,2011-09-30
230,5199176,0,657,0,8.25E-06,1.10E-02,014,2011-09-30
31,5507410,0,636,0,4.63E-06,7.71E-03,014,2011-09-30
27,6548948,0,753,0,4.50E-06,9.28E-03,014,2011-09-30
48,12574175,0,1392,0,5.08E-06,1.56E-02,014,2011-09-30
88,12582225,0,2084,0,9.39E-06,2.56E-02,014,2011-09-30
121,12581910,0,1994,0,7.06E-06,2.50E-02,014,2011-09-30
6,11512375,0,1607,0,4.78E-06,1.74E-02,014,2011-09-30
162,12582454,0,1576,0,4.80E-06,2.02E-02,014,2011-09-30
48,12581077,0,1659,0,9.10E-06,1.80E-02,014,2011-09-30
29,4708419,0,633,0,8.42E-06,9.91E-03,014,2011-09-30
226,9494765,0,1290,0,1.01E-05,1.75E-02,014,2011-09-30
118,8147212,0,1104,0,9.26E-06,1.50E-02,014,2011-09-30
66,10152247,0,1129,0,5.04E-06,1.52E-02,014,2011-09-30
48,12579121,0,1622,0,5.02E-06,1.85E-02,014,2011-09-30
223,4594136,0,527,0,5.04E-06,7.77E-03,014,2011-09-30
70,4553358,0,514,0,4.12E-06,8.10E-03,014,2011-09-30
24,12580040,0,1354,0,4.20E-06,1.47E-02,014,2011-09-30
79,10024120,0,1160,0,4.57E-06,1.51E-02,014,2011-09-30
24,12582758,0,1429,0,7.26E-06,1.56E-02,014,2011-09-30
222,11927294,0,1597,0,4.74E-06,1.65E-02,014,2011-09-30
13,12582777,0,1449,0,4.50E-06,1.50E-02,014,2011-09-30
240,12577823,0,1418,0,5.36E-06,1.80E-02,014,2011-09-30
170,12570878,0,1404,0,4.87E-06,1.82E-02,014,2011-09-30
149,12570025,0,1703,0,4.47E-06,1.79E-02,014,2011-09-30
34,12574187,0,1533,0,5.02E-06,1.72E-02,014,2011-09-30
180,8497202,0,1018,0,4.65E-06,1.50E-02,014,2011-09-30
64,12496285,0,1482,0,5.68E-06,1.88E-02,014,2011-09-30
183,6996679,0,805,0,5.69E-06,1.26E-02,014,2011-09-30
183,5387493,0,675,0,4.49E-06,9.69E-03,014,2011-09-30
117,12581185,0,1608,0,3.91E-06,2.08E-02,014,2011-09-30
167,12575153,0,1487,0,6.82E-06,1.86E-02,014,2011-09-30
61,12577829,0,1402,0,4.25E-06,1.47E-02,014,2011-09-30
90,12576546,0,1518,0,4.37E-06,1.95E-02,014,2011-09-30
122,11041300,0,1239,0,5.06E-06,1.61E-02,014,2011-09-30
198,10555794,0,1193,0,4.05E-06,1.24E-02,014,2011-09-30
198,6193698,0,739,0,4.25E-06,8.31E-03,014,2011-09-30
5,5021843,0,614,0,3.99E-06,7.90E-03,014,2011-09-30
5,5169611,0,583,0,5.26E-06,7.42E-03,014,2011-09-30
5,6831566,0,788,0,4.01E-06,9.06E-03,014,2011-09-30
124,10973080,0,1468,0,4.64E-06,1.84E-02,014,2011-09-30
210,12582153,0,1578,0,5.84E-06,1.63E-02,014,2011-09-30
134,8417002,0,1033,0,4.36E-06,1.23E-02,014,2011-09-30
253,4920466,0,569,0,5.32E-06,9.13E-03,014,2011-09-30
253,6919309,0,881,0,4.03E-06,1.17E-02,014,2011-09-30
233,12582415,0,1592,0,4.40E-06,1.95E-02,014,2011-09-30
195,12580225,0,1563,0,5.73E-06,1.51E-02,014,2011-09-30
193,12579816,0,1513,0,4.64E-06,1.48E-02,014,2011-09-30
115,11509681,0,1310,0,5.67E-06,1.69E-02,014,2011-09-30
27,12579453,0,1426,0,4.90E-06,1.60E-02,014,2011-09-30
57,6210476,0,700,0,4.56E-06,9.31E-03,014,2011-09-30
27,12574974,0,1546,0,4.90E-06,1.68E-02,014,2011-09-30
177,12581661,0,1418,0,7.34E-06,1.85E-02,014,2011-09-30
106,9615239,0,1083,0,7.54E-06,1.49E-02,014,2011-09-30
5,12581837,0,1406,0,9.24E-06,1.74E-02,014,2011-09-30
224,4383941,0,598,0,1.78E-05,9.55E-03,014,2011-09-30
253,12579274,0,1521,0,1.08E-05,1.94E-02,014,2011-09-30
103,12576085,0,1347,0,8.70E-06,1.78E-02,014,2011-09-30
179,8397103,0,983,0,1.25E-05,2.37E-02,014,2011-09-30
160,6586047,0,739,0,1.72E-05,2.32E-02,014,2011-09-30
197,6393449,0,732,0,1.73E-05,2.17E-02,014,2011-09-30
205,8197342,0,936,0,1.85E-05,1.71E-02,014,2011-09-30
89,12582879,0,1821,0,1.98E-05,2.43E-02,014,2011-09-30
246,6203384,0,1518,0,8.80E-06,1.98E-02,014,2011-09-30
131,6979835,0,1481,0,1.19E-05,1.74E-02,014,2011-09-30
86,4726670,0,535,0,1.05E-05,9.39E-03,014,2011-09-30
96,4364630,0,488,0,7.54E-06,7.66E-03,014,2011-09-30
87,12568513,0,1364,0,9.59E-06,2.18E-02,014,2011-09-30
117,7456451,0,825,0,4.57E-06,1.14E-02,014,2011-09-30
150,5845967,0,658,0,4.53E-06,8.22E-03,014,2011-09-30
60,7183729,0,750,0,4.29E-06,9.37E-03,014,2011-09-30
133,7654294,0,824,0,4.57E-06,9.56E-03,014,2011-09-30
6,12573137,0,1373,0,4.34E-06,1.52E-02,014,2011-09-30
92,12260480,0,1291,0,4.76E-06,1.69E-02,014,2011-09-30
172,9458903,0,1040,0,5.14E-06,1.39E-02,014,2011-09-30
67,9980590,0,1099,0,5.31E-06,1.44E-02,014,2011-09-30
192,12582695,0,1378,0,4.66E-06,1.45E-02,014,2011-09-30
236,6950863,0,745,0,4.57E-06,1.07E-02,014,2011-09-30
218,12050735,0,1257,0,4.49E-06,1.22E-02,014,2011-09-30
138,5135890,0,552,0,4.30E-06,7.64E-03,014,2011-09-30
7,12580758,0,1382,0,4.73E-06,1.50E-02,014,2011-09-30
125,8842449,0,1018,0,4.42E-06,1.40E-02,014,2011-09-30
15,9467099,0,1258,0,4.49E-06,1.38E-02,014,2011-09-30
61,12577560,0,1544,0,4.59E-06,1.75E-02,014,2011-09-30
87,12577432,0,1588,0,4.63E-06,2.03E-02,014,2011-09-30
211,7146965,0,836,0,4.31E-06,1.00E-02,014,2011-09-30
61,7238857,0,903,0,4.29E-06,1.01E-02,014,2011-09-30
177,5670188,0,638,0,4.21E-06,9.43E-03,014,2011-09-30
48,7955463,0,1055,0,3.90E-06,1.18E-02,014,2011-09-30
169,12572334,0,1656,0,4.64E-06,2.05E-02,014,2011-09-30
245,12576506,0,1602,0,4.37E-06,2.07E-02,014,2011-09-30
147,5261579,0,634,0,4.56E-06,8.35E-03,014,2011-09-30
203,10116199,0,1222,0,4.26E-06,1.35E-02,014,2011-09-30
96,10523212,0,1338,0,8.20E-06,1.73E-02,014,2011-09-30
97,9862690,0,1162,0,7.00E-06,1.53E-02,014,2011-09-30
136,10422335,0,1261,0,4.97E-06,1.41E-02,014,2011-09-30
143,8762074,0,1005,0,4.82E-06,1.13E-02,014,2011-09-30
143,11411363,0,1287,0,6.58E-06,1.43E-02,014,2011-09-30
86,12571294,0,1849,0,6.67E-06,2.25E-02,014,2011-09-30
230,5066066,0,602,0,5.72E-06,9.15E-03,014,2011-09-30
232,12577418,0,1457,0,5.63E-06,1.81E-02,014,2011-09-30
109,12580337,0,1471,0,6.01E-06,1.91E-02,014,2011-09-30
162,12578003,0,1463,0,8.69E-06,1.89E-02,014,2011-09-30
4,12572370,0,1422,0,8.28E-06,2.34E-02,014,2011-09-30
224,7028992,0,908,0,7.14E-06,1.21E-02,014,2011-09-30
234,9246570,0,1041,0,7.28E-06,1.38E-02,014,2011-09-30
143,9187148,0,1013,0,1.23E-05,1.28E-02,014,2011-09-30
234,4204049,0,458,0,8.03E-06,7.30E-03,014,2011-09-30
159,7666509,0,844,0,7.01E-06,1.13E-02,014,2011-09-30
57,6038121,0,701,0,1.50E-05,9.68E-03,014,2011-09-30
138,8659589,0,1200,0,6.48E-06,2.84E-02,014,2011-09-30
62,10789060,0,1612,0,7.36E-06,1.76E-02,014,2011-09-30
151,7916288,0,1135,0,4.96E-06,1.26E-02,014,2011-09-30
2,12582252,0,2618,0,4.95E-06,3.34E-02,014,2011-09-30
69,12581297,0,1378,0,5.51E-06,1.77E-02,014,2011-09-30
192,12181134,0,1395,0,5.08E-06,1.30E-02,014,2011-09-30
207,12242971,0,1388,0,4.66E-06,1.25E-02,014,2011-09-30
44,4634342,0,518,0,5.54E-06,8.02E-03,014,2011-09-30
143,8774966,0,952,0,6.24E-06,1.10E-02,014,2011-09-30
71,12582875,0,1417,0,5.00E-06,1.83E-02,014,2011-09-30
240,4359364,0,496,0,4.54E-06,7.84E-03,014,2011-09-30
121,12581333,0,1418,0,5.90E-06,1.84E-02,014,2011-09-30
2,12581500,0,1390,0,5.00E-06,1.54E-02,014,2011-09-30
35,7211468,0,814,0,6.22E-06,1.00E-02,014,2011-09-30
206,12572700,0,1387,0,4.93E-06,1.41E-02,014,2011-09-30
230,12250449,0,1370,0,6.90E-06,1.76E-02,014,2011-09-30
221,7159774,0,827,0,4.72E-06,8.84E-03,014,2011-09-30
91,12581871,0,1431,0,4.73E-06,2.24E-02,014,2011-09-30
79,9445822,0,1065,0,5.01E-06,1.86E-02,014,2011-09-30
201,12571274,0,1418,0,7.90E-06,1.46E-02,014,2011-09-30
215,12573471,0,1420,0,8.03E-06,1.35E-02,014,2011-09-30
214,12573679,0,1429,0,7.06E-06,1.33E-02,014,2011-09-30
101,12394907,0,1394,0,6.12E-06,3.21E-02,014,2011-09-30
39,12571252,0,1424,0,8.17E-06,1.53E-02,014,2011-09-30
196,7091097,0,799,0,4.87E-06,9.18E-03,014,2011-09-30
224,12580691,0,1429,0,5.50E-06,1.78E-02,014,2011-09-30
184,4598127,0,526,0,4.17E-06,8.37E-03,014,2011-09-30
11,12576528,0,1443,0,3.85E-06,1.63E-02,014,2011-09-30
1,6152572,0,699,0,4.44E-06,8.30E-03,014,2011-09-30
225,8749525,0,986,0,4.19E-06,1.29E-02,014,2011-09-30
142,12574954,0,1417,0,4.38E-06,1.54E-02,014,2011-09-30
182,12578345,0,1389,0,4.82E-06,1.67E-02,014,2011-09-30
242,12582601,0,1432,0,4.33E-06,1.75E-02,014,2011-09-30
81,4766426,0,518,0,5.28E-06,8.49E-03,014,2011-09-30
155,5662626,0,637,0,3.55E-06,8.32E-03,014,2011-09-30
116,12578782,0,1453,0,3.84E-06,1.86E-02,014,2011-09-30
41,12577309,0,1396,0,4.46E-06,1.57E-02,014,2011-09-30
164,7405127,0,849,0,4.41E-06,1.17E-02,014,2011-09-30
36,7065019,0,801,0,4.40E-06,9.51E-03,014,2011-09-30
219,5225851,0,576,0,4.18E-06,7.45E-03,014,2011-09-30
94,11474514,0,1284,0,4.18E-06,1.55E-02,014,2011-09-30
145,12580660,0,1426,0,4.48E-06,1.54E-02,014,2011-09-30
90,12578286,0,1443,0,3.99E-06,1.72E-02,014,2011-09-30
120,12575741,0,1395,0,4.75E-06,1.82E-02,014,2011-09-30
139,4422074,0,492,0,4.66E-06,6.99E-03,014,2011-09-30
142,12579204,0,1410,0,3.73E-06,1.43E-02,014,2011-09-30
176,12577977,0,1414,0,3.98E-06,2.10E-02,014,2011-09-30
86,12572543,0,1401,0,4.01E-06,1.80E-02,014,2011-09-30
132,12574273,0,1446,0,3.84E-06,1.51E-02,014,2011-09-30
180,12574944,0,1400,0,3.76E-06,1.72E-02,014,2011-09-30
200,7804179,0,872,0,3.74E-06,9.37E-03,014,2011-09-30
80,8437929,0,949,0,4.86E-06,1.23E-02,014,2011-09-30
18,4842192,0,562,0,3.80E-06,7.64E-03,014,2011-09-30
86,9588927,0,1115,0,3.89E-06,1.35E-02,014,2011-09-30
233,12580498,0,1446,0,4.18E-06,1.84E-02,014,2011-09-30
174,4243214,0,480,0,5.17E-06,8.80E-03,014,2011-09-30
150,7280234,0,816,0,3.80E-06,9.69E-03,014,2011-09-30
201,12582429,0,1415,0,3.93E-06,3.72E-02,014,2011-09-30
14,4717300,0,536,0,4.39E-06,8.98E-03,014,2011-09-30
175,12580923,0,1433,0,8.17E-06,1.94E-02,014,2011-09-30
0,8881569,0,1013,0,8.16E-06,1.24E-02,014,2011-09-30
113,12581145,0,1393,0,4.61E-06,1.88E-02,014,2011-09-30
150,11768666,0,1332,0,5.58E-06,1.53E-02,014,2011-09-30
192,12576858,0,1471,0,5.34E-06,1.41E-02,014,2011-09-30
37,12580924,0,1401,0,4.63E-06,1.59E-02,014,2011-09-30
103,11023279,0,1249,0,6.97E-06,1.62E-02,014,2011-09-30
58,7179323,0,823,0,4.96E-06,9.90E-03,014,2011-09-30
189,5196329,0,614,0,5.91E-06,9.52E-03,014,2011-09-30
173,8744070,0,982,0,5.25E-06,1.36E-02,014,2011-09-30
186,12581189,0,1407,0,7.90E-06,1.99E-02,014,2011-09-30
11,12571499,0,1427,0,7.54E-06,1.59E-02,014,2011-09-30
13,9651893,0,1080,0,5.54E-06,1.24E-02,014,2011-09-30
196,5200171,0,565,0,5.77E-06,6.86E-03,014,2011-09-30
119,7309522,0,822,0,4.29E-06,1.13E-02,014,2011-09-30
37,6400833,0,733,0,6.14E-06,9.24E-03,014,2011-09-30
29,12577952,0,1447,0,4.35E-06,1.47E-02,014,2011-09-30
220,12570897,0,1440,0,5.08E-06,1.33E-02,014,2011-09-30
194,8170467,0,828,0,5.26E-06,8.56E-03,014,2011-09-30
165,7535611,0,861,0,4.74E-06,1.17E-02,014,2011-09-30
61,12582608,0,1436,0,4.73E-06,1.54E-02,014,2011-09-30
95,6839557,0,755,0,4.41E-06,1.07E-02,014,2011-09-30
5,12578823,0,1405,0,4.10E-06,1.43E-02,014,2011-09-30
134,6418086,0,750,0,4.60E-06,9.13E-03,014,2011-09-30
66,10152247,0,1129,0,4.73E-06,1.48E-02,014,2011-09-30
48,12358776,0,1379,0,4.88E-06,1.51E-02,014,2011-09-30
143,12575007,0,1464,0,4.50E-06,1.56E-02,014,2011-09-30
204,8252333,0,1238,0,4.47E-06,1.27E-02,014,2011-09-30
253,12573032,0,1586,0,6.52E-06,2.14E-02,014,2011-09-30
143,8410311,0,1147,0,9.09E-06,1.26E-02,014,2011-09-30
